mean_ace,min_ace,max_ace,ace_heterogeneity,mean_std_ace
-3.6895366229896636e-4,-6.72111965842735e-4,-1.2590416367161275e-4,2.0087695622480816e-4,-0.003998890116059165
-6.927130212995879e-4,-0.001217603302412616,-3.144693771691057e-4,3.147834754539852e-4,-0.007046883341659101
-0.0012576558204756836,-0.0015506132008331532,-0.001046995387013925,1.8332991074544196e-4,-0.014071996214227995
1.0550352104700689e-4,6.660399876500612e-5,1.280527936226753e-4,2.199645904578695e-5,0.0011037258784356383
3.743149640041883e-4,2.293885031398173e-4,4.79159688366384e-4,9.349524871209522e-5,0.004206962382836206
-9.266047965857948e-4,-0.0014504788701242904,-4.4754079887426867e-4,3.9745033370960654e-4,-0.010012497904739156
-2.4399101006117177e-4,-4.835372997262307e-4,-8.251679628508988e-5,1.434732886757437e-4,-0.0027218001451933876
-0.001207698483031169,-0.0015992876279757257,-0.0010553844961446437,1.8176104870011494e-4,-0.013418566377608805
5.107617662517398e-4,1.2975311969286134e-4,0.001159069342054931,3.677987107065849e-4,0.006052925161450543
-4.2573337658289754e-4,-7.823950354044927e-4,-2.0156269265159802e-4,1.970470625968265e-4,-0.004630611238102014
5.020909483028138e-4,2.807716276568028e-4,6.306219525639054e-4,1.1447019249328111e-4,0.005275545865566977
-2.92065832137252e-4,-4.992598788671427e-4,-1.3510582383075261e-4,1.263787023236876e-4,-0.003252364135829847
-3.0493263156045834e-4,-3.622101146120353e-4,-1.8575792632395097e-4,6.397353899900556e-5,-0.0032877146553337206
-4.922023517431774e-4,-6.373713046095964e-4,-3.7684226195842306e-4,9.35660819551755e-5,-0.0055548448836789605
-6.031456285060939e-4,-0.0011386607948664508,-3.1395110377336385e-4,2.841827447116861e-4,-0.0068864346913328645
-1.179283895236091e-4,-2.064087270389456e-4,-5.0634804654598835e-5,5.319815594807992e-5,-0.001227402288442315
-7.176759468123082e-4,-8.410259142029528e-4,-6.235645414280745e-4,7.763753103677574e-5,-0.007478670770021859
-5.351163558382503e-4,-8.423609905463727e-4,-2.261037206543474e-4,2.3894569901273464e-4,-0.0058845561849424416
-5.100355461493503e-4,-8.222331631147972e-4,-2.4390246872009854e-4,1.94011803956593e-4,-0.0055944069278801856
-5.636730564451711e-4,-8.372087982422812e-4,-4.289770569343974e-4,1.2638439010955894e-4,-0.006561187034807281
-5.45758141919811e-4,-8.667936839352065e-4,-2.53161350084306e-4,2.3313000538258146e-4,-0.006546187281488874
5.059494209746162e-4,2.9187292705672055e-4,6.060814494264309e-4,1.2775667168556394e-4,0.005779764981070159
-5.189209253299515e-4,-0.0012773865156244855,-1.3958798396084094e-4,3.910113299115565e-4,-0.006209015986749859
-4.628479195545536e-4,-7.723521629134728e-4,-2.2947683655613081e-4,1.8950059889850536e-4,-0.005168853143412219
-3.3764165237365733e-4,-5.333322878413435e-4,-1.6649002400601933e-4,1.4513936809062465e-4,-0.004086845086813767
-0.0010441192335989054,-0.0015293890443549174,-5.349491676555911e-4,3.8008762451447657e-4,-0.011911538620464377
-5.743872946304809e-4,-7.712661041226186e-4,-4.4012226186732935e-4,1.1519488673977206e-4,-0.006239123088280616
-2.994706451003779e-4,-7.241942335379388e-4,-9.512157500786355e-5,2.2160997346125073e-4,-0.003438422228692989
-1.9637279339056513e-4,-2.4617542319102975e-4,-1.295817017831002e-4,4.3831040715617964e-5,-0.0024128636696962766
-3.5189901614336656e-4,-5.788398299201671e-4,-1.6583187086645018e-4,1.5240471078558818e-4,-0.0045444701823549975
-1.7623764298269293e-4,-3.007941555685534e-4,-8.887530476864105e-5,7.629557169573157e-5,-0.0020905311831046105
-9.723319730568299e-4,-0.0014386479459480384,-5.142319540011272e-4,3.2868493322438675e-4,-0.010648396465639557
-0.0013278454493130805,-0.0017679721172251623,-7.664411821906639e-4,3.5317127079297837e-4,-0.01597623201675664
-0.0013785650216636622,-0.001967991169527752,-0.0011426861446409455,2.9458107618108073e-4,-0.01435005171290776
-4.2161358186027057e-4,-5.067258781715619e-4,-2.956810760175195e-4,7.926664268377132e-5,-0.004802742484874132
